,receipt_id,barcode,description,finalPrice,itemPrice,brandCode
5110,600f24970a720f053500002f,,MOUNTAIN DE,53.97,53.97,
5111,600f24970a720f053500002f,,SPARKLING I,47.96,47.96,SPARKLING ICE
5112,600f24970a720f053500002f,767707013299,Kerrygold Mild Shredded Cheddar Cheese,12.00,12.00,KERRYGOLD
5113,600f24970a720f053500002f,071430000724,Dole Chopped Sunflower Crunch Salad Kit,17.96,17.96,DOLE
5114,600f24970a720f053500002f,767707013299,Kerrygold Mild Shredded Cheddar Cheese,12.00,12.00,KERRYGOLD
5115,600f24970a720f053500002f,,REESES PB CU,6.00,6.00,REESE'S
5116,600f24970a720f053500002f,,Assorted Mini Muffins,11.99,11.99,
5117,600f24970a720f053500002f,037466016023,Lindt Gold Bunnies - Chocolate,3.37,3.37,LINDT
5118,600f24970a720f053500002f,,KRO SOUR WOR,1.00,1.00,
5119,600f24970a720f053500002f,,KRD DIP PEAN,4.00,4.00,
5120,600f24970a720f053500002f,,KIT KAT BUNN,13.48,13.48,KIT KAT
5121,600f24970a720f053500002f,034000056644,Cadbury Easter Mini Eggs Candy,56.00,56.00,CADBURY
5122,600f24970a720f053500002f,034000056644,Cadbury Easter Mini Eggs Candy,56.00,56.00,CADBURY
5123,600f24970a720f053500002f,016000124790,General Mills Honey Nut Cheerios Gluten Free Cereal ,2.49,2.49,CHEERIOS
5124,600f24970a720f053500002f,016000124790,General Mills Honey Nut Cheerios Gluten Free Cereal ,3.49,3.49,CHEERIOS
5125,600f0cc70a720f053500002c,,BC DLGHTS BRS MX 0.99,0.79,0.79,BETTY CROCKER
5126,600f0cc70a720f053500002c,016000437760,Betty Crocker Hershey's - Milk Chocolate Frosting,1.98,1.98,BETTY CROCKER
5127,600f0cc70a720f053500002c,,GMILLS CHEX,1.49,1.49,CHEX
5128,600f0cc70a720f053500002c,016000877009,General Mills Cereal - Breakfast Pack,2.49,2.49,GENERAL MILLS
5129,600f0cc70a720f053500002c,016000126855,General Mills Cinnamon Toast Crunch Cereal Giant Size ,2.49,2.49,CINNAMON TOAST CRUNCH
5130,600f0cc70a720f053500002c,,BC PEANUT BUTTER,3.79,3.79,
5131,600f0cc70a720f053500002c,,JACK LINKS ORIGINA,5.99,5.99,JACK LINK'S
5132,600f0cc70a720f053500002c,020709100139,Trolli Sour Crawlers,13.96,13.96,TROLLI
5133,600f0cc70a720f053500002c,021000045129,Velveeta Shells and Cheese,5.99,5.99,VELVEETA
5134,600f0cc70a720f053500002c,,CRCKR BRL,168.84,168.84,CRACKER BARREL
5135,600f0cc70a720f053500002c,,Chestnuts,180.00,180.00,
5136,600f0cc70a720f053500002c,020709100139,Trolli Sour Crawlers,13.96,13.96,TROLLI
5137,600f0cc70a720f053500002c,021000045129,Velveeta Shells and Cheese,5.99,5.99,VELVEETA
5138,600f0cc70a720f053500002c,,CRCKR BRL,168.84,168.84,CRACKER BARREL
5139,600f0cc70a720f053500002c,,Chestnuts,180.00,180.00,
5140,600f0cc70a720f053500002c,,ORBIT UM,32.25,32.25,ORBIT
5141,600f0cc70a720f053500002c,,CHEEZ IT CRCKR,6.49,6.49,CHEEZ-IT
5142,600f0cc70a720f053500002c,,Cranberry Sunshine,9.96,9.96,
5143,600f0cc70a720f053500002c,025500005188,Folgers Classic Roast Medium Roast Ground Coffee,9.99,9.99,FOLGERS
5144,600f0cc70a720f053500002c,,FOLGERS COFFEE,9.99,9.99,FOLGERS
5145,600f0cc70a720f053500002c,,CHEETOS CR,22.00,22.00,CHEETOS
5146,600f0cc70a720f053500002c,029000016156,Planters Deluxe Whole Cashews,14.99,14.99,PLANTERS
5147,600f0cc70a720f053500002c,038000052200,Kellogg's Fun Pak - 8 Cereals,2.50,2.50,KELLOGG'S
5148,600f0cc70a720f053500002c,,KLLGO FUN PACK CRL,4.99,4.99,
5149,600f0cc70a720f053500002c,,PRINGL-ES SOUR CRM,2.50,2.50,PRINGLES
5150,600f0cc70a720f053500002c,038000138577,Pringles Cheddar Cheese Potato Crisps,2.50,2.50,PRINGLES
5151,600f0cc70a720f053500002c,,FRUITY SNACKS,5.99,5.99,KROGER
5152,600f0cc70a720f053500002c,,PRG US ORG CRISPS,2.99,2.99,PRINGLES
5153,600f0cc70a720f053500002c,,PRINGLES CRISPS,2.99,2.99,PRINGLES
5154,600f0cc70a720f053500002c,,KLLGG S CEREAL,4.99,4.99,KELLOGG'S
5155,600f0cc70a720f053500002c,,MARTINELLI,9.96,9.96,MARTINELLI'S
5156,600f0cc70a720f053500002c,,MARTINELLIS SPARKL,2.49,2.49,
5157,600f0cc70a720f053500002c,,NISHBONE RUSSIAN,3.29,3.29,
5158,600f0cc70a720f053500002c,,K BLUBRY M,14.00,14.00,KROGER
5159,600f0cc70a720f053500002c,,K ALMIPOPY,14.00,14.00,
5160,600f0cc70a720f053500002c,041695103799,Braswell's Vidalia Onion & Summer Tomato,5.49,5.49,BRASWELL'S
5161,600f0cc70a720f053500002c,,2 OTY JELLO,3.00,3.00,JELL-O
5162,600f0cc70a720f053500002c,048001213517,Best Foods Real Mayonnaise,8.56,8.56,HELLMANN'S/BEST FOODS
5163,600f0cc70a720f053500002c,,C*MPPFTT C,20.00,20.00,
5164,600f0cc70a720f053500002c,,MARTINELLIS $PARXL,2.49,2.49,
5165,600f0cc70a720f053500002c,,WISHBONE *USSIA%,3.29,3.29,
5166,600f0cc70a720f053500002c,,K BLUBRY M,14.00,14.00,KROGER
5167,600f0cc70a720f053500002c,,K ALMIPOPY,14.00,14.00,
5168,600f0cc70a720f053500002c,041695103799,Braswell's Vidalia Onion & Summer Tomato,5.49,5.49,BRASWELL'S
5169,600f0cc70a720f053500002c,,2 OTY JELLO,3.00,3.00,JELL-O
5170,600f0cc70a720f053500002c,048001213517,Best Foods Real Mayonnaise,8.56,8.56,HELLMANN'S/BEST FOODS
5171,600f0cc70a720f053500002c,,CAMPBELL S,20.00,20.00,
5172,600f0cc70a720f053500002c,,CMPBL CRM,3.96,3.96,
5173,600f0cc70a720f053500002c,,CMPBL FF €,8.00,8.00,
5174,600f0cc70a720f053500002c,,MC GRILL MATES,1.99,1.99,MCCORMICK GRILL MATES
5175,600f0cc70a720f053500002c,,MC GRILL MATES,1.99,1.99,MCCORMICK GRILL MATES
5176,600f0cc70a720f053500002c,053800123004,Lindsay Recloseables - California Ripe Olives - Sliced,5.16,5.16,LINDSAY
5177,600f0cc70a720f053500002c,053800123004,Lindsay Recloseables - California Ripe Olives - Sliced,5.16,5.16,LINDSAY
5178,600f0cc70a720f053500002c,,OBT SAUSAG,13.96,13.96,
5179,600f0cc70a720f053500002c,071100006681,Hidden Valley Original Ranch Dressing,7.49,7.49,HIDDEN VALLEY
5180,600f0cc70a720f053500002c,,HVR CUPS ORIGINAL,5.49,5.49,HIDDEN VALLEY
5181,600f0cc70a720f053500002c,,KITCHEN A,4.16,4.16,KROGER
5182,600f0cc70a720f053500002c,072310001244,Bigelow Tea Bags - Earl Grey,4.69,4.69,BIGELOW
5183,600f0cc70a720f053500002c,041800200139,Welch's Juice - Black Cherry Concord Grape,5.96,5.96,WELCH'S
5184,600f0cc70a720f053500002c,,PEARLS OLIVES BLK,4.49,4.49,
5185,600f0cc70a720f053500002c,,ALSK BTRD PCN4.5OZ,4.19,4.19,
5186,600f0cc70a720f053500002c,,ALASKA CHIP COMPAN,4.19,4.19,
5187,600f0cc70a720f053500002c,,ALASKA CHIP COMPAN,4.19,4.19,
5188,600f0cc70a720f053500002c,,ALASKA CHIP COMPNY,4.19,4.19,
5189,600f0cc70a720f053500002c,,NUTELLA &,26.68,26.68,NUTELLA
5190,600f0cc70a720f053500002c,23671200000,Cheese Cheddar & Colby - Signature Jack Cheese,7.99,7.99,CHEESE
5191,600f0cc70a720f053500002c,26623200000,Cheese Cheddar & Colby - Signature Mild Cheese,7.99,7.99,CHEESE
5192,600f0cc70a720f053500002c,,Whole Milk,3.89,3.89,
5193,600f0cc70a720f053500002c,,NNCE,3.97,3.97,
5194,600f0cc70a720f053500002c,,LEGO 71029,4.99,4.99,
5195,600f0cc70a720f053500002c,,LEGO 71029,4.99,4.99,
5196,600f0cc70a720f053500002c,,PC PCKT WALIET,1.80,1.80,
5197,600f0cc70a720f053500002c,,PC PCKT WALLET,1.80,1.80,
5198,600f0cc70a720f053500002c,,PC PCKT WALLET,1.80,1.80,
5199,600f0cc70a720f053500002c,,PC PCKT WALLET,1.80,1.80,
5200,600f0cc70a720f053500002c,,PC PCKT WALLET,1.80,1.80,
5201,600f0cc70a720f053500002c,,PC PCKT WALLET,1.80,1.80,
5202,600f0cc70a720f053500002c,,PC IMPULSE,1.00,1.00,
5203,600f0cc70a720f053500002c,,BEN JERRYS I,3.49,3.49,BEN AND JERRYS
5204,600f0cc70a720f053500002c,,BEN JERRYS I,3.49,3.49,BEN AND JERRYS
5205,600f0cc70a720f053500002c,,BEN JERRYS I,3.49,3.49,BEN AND JERRYS
5206,600f0cc70a720f053500002c,,BEN JERRYS I,4.49,4.49,BEN AND JERRYS
5207,600f0cc70a720f053500002c,,MEGA EVENT S,1.00,1.00,
5208,600f0cc70a720f053500002c,,BEN JERRYS I,3.49,3.49,BEN AND JERRYS
5209,600f0cc70a720f053500002c,,PC FELT POUCHES,3.00,3.00,
5210,600f0cc70a720f053500002c,,PC FELT POUCHES,3.00,3.00,
5211,600f0cc70a720f053500002c,,PC PCKT WALLET,1.80,1.80,
5212,600f0cc70a720f053500002c,,PC PCKT WALLET,1.80,1.80,
5213,600f0cc70a720f053500002c,,PC PCKT WALLET,1.80,1.80,
5214,600f0cc70a720f053500002c,,PC PCKT WALLET,1.80,1.80,
5215,600f0cc70a720f053500002c,,PC PCKT WALLET,1.80,1.80,
5216,600f0cc70a720f053500002c,,PC PCKT WALLET,1.80,1.80,
5217,600f0cc70a720f053500002c,,PC FELT POUCHES,3.00,3.00,
5218,600f0cc70a720f053500002c,,PC FELT POUCMES,3.00,3.00,
5219,600f0cc70a720f053500002c,,PC FELT POUCEES,3.00,3.00,
5220,600f0cc70a720f053500002c,,PC FELT POUCHES,3.00,3.00,
5221,600f0cc70a720f053500002c,,PC FELT POUCHES,3.00,3.00,
5222,600f0cc70a720f053500002c,,PC FELT POUCHES,3.00,3.00,
5223,600f0cc70a720f053500002c,,PC RELT POUCHES,3.00,3.00,
5224,600f0cc70a720f053500002c,,PC FELT POUCHES,3.00,3.00,
5225,600f0cc70a720f053500002c,,PC IMPULSE,1.00,1.00,
5226,600f0cc70a720f053500002c,,PC IMPULSE,1.00,1.00,
5227,600f0cc70a720f053500002c,,PC IMPULSE,1.00,1.00,
5228,600f0cc70a720f053500002c,,PC IMPULSE,1.00,1.00,
5229,600f0cc70a720f053500002c,,PC IMPULSE,1.00,1.00,
5230,600f0cc70a720f053500002c,,PC IMPULSE,1.00,1.00,
5231,600f0cc70a720f053500002c,,PC IMPULSE,1.00,1.00,
5232,600f0cc70a720f053500002c,,PC IMPULSE,1.00,1.00,
5233,600f0cc70a720f053500002c,764025930000,Hewlett Packard Multipurpose Paper - Brightness,0.60,0.60,HEWLETT PACKARD
5234,600f0cc70a720f053500002c,,STO BABY SPR,5.99,5.99,SIMPLE TRUTH ORGANIC
5235,600f0cc70a720f053500002c,,LEGO 71029,4.99,4.99,
5236,600f0cc70a720f053500002c,,PC JAMIE PANEL,23.99,23.99,
5237,600f0cc70a720f053500002c,,PC JAMIE PANEL,23.99,23.99,
5238,600f0cc70a720f053500002c,,MY LIFE AS,8.87,8.87,
5239,600f0cc70a720f053500002c,,LEGO 30554,4.97,4.97,
5240,600f0cc70a720f053500002c,,LEGO 30554,4.97,4.97,
5241,600f0cc70a720f053500002c,,REINFRCMENT,1.93,1.93,
5242,600f0cc70a720f053500002c,,PFFY,3.18,3.18,
5243,600f0cc70a720f053500002c,,1OZ DFP,1.24,1.24,
5244,600f0cc70a720f053500002c,,500PC ELASTC,2.94,2.94,
5245,600f0cc70a720f053500002c,070158008678,Krazy Glue Sticks,9.17,9.17,KRAZY GLUE
5246,600f0cc70a720f053500002c,070158008678,Krazy Glue Sticks,9.17,9.17,KRAZY GLUE
5247,600f0cc70a720f053500002c,,PURPLE HW,1.00,1.00,
5248,600f0cc70a720f053500002c,,ENR AA24PK,16.24,16.24,ENERGIZER MAX
5249,600f0cc70a720f053500002c,,PLAY DOH,0.56,0.56,
5250,600f0cc70a720f053500002c,,PLAY DOH,0.56,0.56,
5251,600f0cc70a720f053500002c,,PLAY DOH,0.56,0.56,
5252,600f0cc70a720f053500002c,,PLAY DOH,0.56,0.56,
5253,600f0cc70a720f053500002c,,PLAY DOH,0.56,0.56,
5254,600f0cc70a720f053500002c,,PLAY DON,0.56,0.56,
5255,600f0cc70a720f053500002c,,PLAY DOH,0.56,0.56,
5256,600f0cc70a720f053500002c,,PLAY DOH,0.56,0.56,
5257,600f0cc70a720f053500002c,078300054764,Playtex Liners - Pre Sterilized Disposable,0.56,0.56,PLAYTEX
5258,600f0cc70a720f053500002c,,DG CHOC 1PC,1.33,1.33,
5259,600f0cc70a720f053500002c,,Sour Cream,4.28,4.28,
5260,600f0cc70a720f053500002c,,Eggs,9.12,9.12,
5261,600f0cc70a720f053500002c,,COMP BOOK,0.50,0.50,
5262,600f0cc70a720f053500002c,011110916068,Fresh Selections House Salad With Bacon Kit,11.23,11.23,KROGER
5263,600f0cc70a720f053500002c,,1% Milk,3.79,3.79,
5264,600f0cc70a720f053500002c,,Apple Juice,3.38,3.38,
5265,600f0cc70a720f053500002c,,CHEESE SAUCE,2.34,2.34,KROGER
5266,600f0cc70a720f053500002c,,CHEESE SAUCE,2.34,2.34,KROGER
5267,600f0cc70a720f053500002c,,CHEESE SAUCE,2.34,2.34,KROGER
5268,600f0cc70a720f053500002c,,CHEESE SAUCE,2.34,2.34,KROGER
5269,600f0cc70a720f053500002c,,CHEESE SAUCE,2.34,2.34,KROGER
5270,600f0cc70a720f053500002c,,CHEESE SAUCE,2.34,2.34,KROGER
5271,600f0cc70a720f053500002c,,CHEESE SAUCE,2.34,2.34,KROGER
5272,600f0cc70a720f053500002c,,CHEESE SAUCE,2.34,2.34,KROGER
5273,600f0cc70a720f053500002c,,CWEESE SAUCE,2.34,2.34,
5274,600f0cc70a720f053500002c,,CHEESE SAUCE,2.34,2.34,KROGER
5275,600f0cc70a720f053500002c,,CHEESE SAUCE,2.34,2.34,KROGER
5276,600f0cc70a720f053500002c,,CEEESE SAUCE,2.34,2.34,
5277,600f0cc70a720f053500002c,889714000038,Crest 3D White Professional Effects Whitestrips,12.62,12.62,CREST 3D WHITE
5278,600f0cc70a720f053500002c,,CRAFTS,12.62,12.62,
5279,600f0cc70a720f053500002c,,MS LRG RLNG,45.86,45.86,
5280,600f0cc70a720f053500002c,,COMP BOOK,0.50,0.50,
5281,600f0cc70a720f053500002c,,COMP BOOK,0.50,0.50,
5282,600f0cc70a720f053500002c,,COMP BOOK,0.50,0.50,
5283,600f0cc70a720f053500002c,,COMP BOOK,0.50,0.50,
5284,600f0cc70a720f053500002c,,COMP BOOK,0.50,0.50,
5285,600f0cc70a720f053500002c,,COMP BOOK,0.50,0.50,
5286,600f0cc70a720f053500002c,,COMP BOOK,0.50,0.50,
5287,600f0cc70a720f053500002c,,COMP BOOK,0.50,0.50,
5288,600f0cc70a720f053500002c,,COMP BOOK,0.50,0.50,
5289,600f0cc70a720f053500002c,,COMP BOOK,0.50,0.50,
5290,600f0cc70a720f053500002c,,COMP BOOK,0.50,0.50,
5291,600f0cc70a720f053500002c,,COMP BOOK,0.50,0.50,
5292,600f0cc70a720f053500002c,,COMP BOOK,0.50,0.50,
5293,600f0cc70a720f053500002c,,COMP BOOK,0.50,0.50,
5294,600f0cc70a720f053500002c,,COMP BOOK,0.50,0.50,
5295,600f0cc70a720f053500002c,,COMP BOOK,0.50,0.50,
5296,600f0cc70a720f053500002c,,COMP BOOK,0.50,0.50,
5297,600f0cc70a720f053500002c,051611165893,Coleman All Natural Bacon - Hickory Smoked,23.96,23.96,COLEMAN NATURAL
5298,600f0cc70a720f053500002c,,JIMMY DEAN,13.96,13.96,JIMMY DEAN
5299,600f0cc70a720f053500002c,23572500000,Signature Roast Beef,53.91,53.91,SIGNATURE
5300,600f0cc70a720f053500002c,,Jalapeno Peppers,2.69,2.69,
5301,600f0cc70a720f053500002c,071279275024,Fresh Express Sweet Red Butter & Baby Spinach,17.16,17.16,FRESH EXPRESS
5302,600f0cc70a720f053500002c,,Raspberries,10.00,10.00,
5303,600f0cc70a720f053500002c,,Strawberries,5.99,5.99,
5304,600f0cc70a720f053500002c,012000171864,Diet Pepsi Classic Taste Soda - 12 Pack Cans,8.99,8.99,PEPSI
5305,600f0cc70a720f053500002c,012000000171,Pepsi Cola,8.99,8.99,PEPSI
5306,600f0cc70a720f053500002c,012000010736,Mountain Dew Game Fuel Citrus Cherry Soda,35.96,35.96,MOUNTAIN DEW
5307,600f0cc70a720f053500002c,,Sparkling Water,80.00,80.00,
5308,600f0cc70a720f053500002c,,Sparkling Water,5.00,5.00,
5309,600f0cc70a720f053500002c,,GRAPE RASP,11.25,11.25,
5310,600f0cc70a720f053500002c,,SIG CRAN RSP JUICE,1.69,1.69,
5311,600f0cc70a720f053500002c,,PORK SAUSAGE ROLL,5.99,5.99,KROGER
5312,600f0cc70a720f053500002c,,Pork Sausage,5.99,5.99,
5313,600f0cc70a720f053500002c,,SIG CLAMSHELL50/50,4.99,4.99,
5314,600f0cc70a720f053500002c,,Romaine Hearts,2.99,2.99,
5315,600f0cc70a720f053500002c,,Roasted Salted Mixed Nuts,2.99,2.99,
5316,600f0cc70a720f053500002c,4061,Iceberg Lettuce,1.49,1.49,
5317,600f0cc70a720f053500002c,,Yellow Bell Pepper,15.00,15.00,
5318,600f0cc70a720f053500002c,,Strawberries,7.98,7.98,
5319,600f0cc70a720f053500002c,071840205009,Marie's Coleslaw Dressing,14.00,14.00,MARIE'S
5320,600f0cc70a720f053500002c,077661137833,Litehouse Sweet Onion With Dijon Dressing & Marinade,3.99,3.99,LITEHOUSE
5321,600f0cc70a720f053500002c,077661120460,Litehouse Freeze Dried Italian Blend,3.99,3.99,LITEHOUSE
5322,600f0cc70a720f053500002c,,KIT KAT BUNN,13.48,13.48,KIT KAT
5323,600f0cc70a720f053500002c,,KIT KAT BUNN,13.48,13.48,KIT KAT
5324,600f0cc70a720f053500002c,,CADBURY EGG,100.48,100.48,CADBURY
5325,600f0cc70a720f053500002c,,LEGO FRIENDS,5.58,5.58,
5326,600f0cc70a720f053500002c,4131,Large Fuji Apples,7.30,7.30,
5327,600f0cc70a720f053500002c,4053,Large Lemons,20.00,20.00,
5328,600f0cc70a720f053500002c,,STACARR MRKTP C,0.00,0.00,
5329,600f0cc70a720f053500002c,,C TGGS,2.89,2.89,
5330,600f0cc70a720f053500002c,,Salsa Mild,3.66,3.66,
5331,600f0cc70a720f053500002c,,D NI SROOIMIE,3.39,3.39,
5332,600f0cc70a720f053500002c,,5 P E IRU M MLLX,3.49,3.49,
5333,600f0cc70a720f053500002c,034000040476,Cadbury Dairy Milk Caramello Bar,4.66,4.66,CARAMELLO
5334,600f0cc70a720f053500002c,,CALFIA ALMO MIK,4.29,4.29,CALIFIA FARMS
5335,600f0cc70a720f053500002c,,TII ODX SR CREAM,1.79,1.79,
5336,600f0cc70a720f053500002c,,40 HVM CRM,4.99,4.99,
5337,600f0cc70a720f053500002c,,MOOX YOOURT,0.69,0.69,
5338,600f0cc70a720f053500002c,,LIAAMOO YOOURT,0.69,0.69,
5339,600f0cc70a720f053500002c,,TIIIAMOO 103URT,0.69,0.69,
5340,600f0cc70a720f053500002c,,TICTAMOOX YO3RT,0.69,0.69,
5341,600f0cc70a720f053500002c,,TILIA 005 YOGURT,0.89,0.89,
5342,600f48750a7214ada2000041,021000054473,,9.99,9.99,
5343,600f48750a7214ada2000041,021000054473,,9.99,9.99,
5344,600f48750a7214ada2000041,021000054473,,9.99,9.99,
5345,600f48750a7214ada2000041,021000054473,,9.99,9.99,
5346,600f48750a7214ada2000041,021000054473,,9.99,9.99,
5347,600f48750a7214ada2000041,021000054473,,9.99,9.99,
5348,600f48750a7214ada2000041,021000054473,,9.99,9.99,
5349,600f48750a7214ada2000041,021000054473,,9.99,9.99,
5350,600f48750a7214ada2000041,021000054473,,9.99,9.99,
5351,600f41e60a720f0535000033,043000079232,COOL WHIP Whipped Topping 4-Pack Original 4-8 OZ Cups,1,1,
5352,600ed4d90a7214ada200001c,029000020351,P3 Peanuts Ham Jerky Sunflower Kernels Portable Protein Pack - 5.4oz - 3ct,9.99,9.99,
5353,600ed4d90a7214ada200001c,029000020351,P3 Peanuts Ham Jerky Sunflower Kernels Portable Protein Pack - 5.4oz - 3ct,9.99,9.99,
5354,600ed4d90a7214ada200001c,029000020351,P3 Peanuts Ham Jerky Sunflower Kernels Portable Protein Pack - 5.4oz - 3ct,9.99,9.99,
5355,600ed4d90a7214ada200001c,029000020351,P3 Peanuts Ham Jerky Sunflower Kernels Portable Protein Pack - 5.4oz - 3ct,9.99,9.99,
5356,600ed4d90a7214ada200001c,029000020351,P3 Peanuts Ham Jerky Sunflower Kernels Portable Protein Pack - 5.4oz - 3ct,9.99,9.99,
5357,600f42050a7214ada200003b,043000200520,JELL-O GELATIN RASPBERRY 6 OZ BOX,9.99,9.99,
5358,600f42050a7214ada200003b,043000200520,JELL-O GELATIN RASPBERRY 6 OZ BOX,9.99,9.99,
5359,600f42050a7214ada200003b,043000200520,JELL-O GELATIN RASPBERRY 6 OZ BOX,9.99,9.99,
5360,600f42050a7214ada200003b,043000200520,JELL-O GELATIN RASPBERRY 6 OZ BOX,9.99,9.99,
5361,600f42050a7214ada200003b,043000200520,JELL-O GELATIN RASPBERRY 6 OZ BOX,9.99,9.99,
5362,600ed4520a720f0535000012,044700009000,OSCAR MAYER Cold Cuts Beef Bologna 2-16OZ Packs,4.66,4.66,
5363,600f012c0a720f0535000025,041129412152,CLASSICO All Natural Peeled Ground Tomatoes 28 OZ Can,5,5,
5364,600f012c0a720f0535000025,041129412152,CLASSICO All Natural Peeled Ground Tomatoes 28 OZ Can,5,5,
5365,600f012c0a720f0535000025,041129412152,CLASSICO All Natural Peeled Ground Tomatoes 28 OZ Can,5,5,
5366,600f012c0a720f0535000025,041129412152,CLASSICO All Natural Peeled Ground Tomatoes 28 OZ Can,5,5,
5367,600f012c0a720f0535000025,041129412152,CLASSICO All Natural Peeled Ground Tomatoes 28 OZ Can,5,5,
5368,600f48900a720f0535000042,013000798303,"HEINZ Home Style Mushroom Gravy, 12 oz",1,1,
5369,600ed4910a7214ada2000018,021000043552,,5,5,
5370,600ed4910a7214ada2000018,021000043552,,5,5,
5371,600ed4910a7214ada2000018,021000043552,,5,5,
5372,600ed4910a7214ada2000018,021000043552,,5,5,
5373,600ed4910a7214ada2000018,021000043552,,5,5,
5374,600f48880a7214ada2000044,087684009000,CAPRI SUN Organic Strawberry Lemonade - 10pk/6 fl oz,1,1,
5375,600f01310a7214ada2000027,029000019201,PLANTERS Limited Edition Tailgate Chipotle Nut Mix 15.25 OZ Canister,9.99,9.99,
5376,600f01310a7214ada2000027,029000019201,PLANTERS Limited Edition Tailgate Chipotle Nut Mix 15.25 OZ Canister,9.99,9.99,
5377,600f01310a7214ada2000027,029000019201,PLANTERS Limited Edition Tailgate Chipotle Nut Mix 15.25 OZ Canister,9.99,9.99,
5378,600f01310a7214ada2000027,029000019201,PLANTERS Limited Edition Tailgate Chipotle Nut Mix 15.25 OZ Canister,9.99,9.99,
5379,600f01310a7214ada2000027,029000019201,PLANTERS Limited Edition Tailgate Chipotle Nut Mix 15.25 OZ Canister,9.99,9.99,
5380,600f012a0a7214ada2000024,792851356565,ITEM NOT FOUND,10,10,
5381,600f485e0a720f053500003b,044700073933,LUNCHABLES Breakfast Cinnamon Roll Dippers Lunch Combination 3.15 OZ Tray,9.99,9.99,
5382,600f485e0a720f053500003b,044700073933,LUNCHABLES Breakfast Cinnamon Roll Dippers Lunch Combination 3.15 OZ Tray,9.99,9.99,
5383,600f485e0a720f053500003b,044700073933,LUNCHABLES Breakfast Cinnamon Roll Dippers Lunch Combination 3.15 OZ Tray,9.99,9.99,
5384,600f485e0a720f053500003b,044700073933,LUNCHABLES Breakfast Cinnamon Roll Dippers Lunch Combination 3.15 OZ Tray,9.99,9.99,
5385,600f485e0a720f053500003b,044700073933,LUNCHABLES Breakfast Cinnamon Roll Dippers Lunch Combination 3.15 OZ Tray,9.99,9.99,
5386,600f41e40a7214ada2000033,043000003596,Crystal Light Pure Lemonade 2.17-oz,1,1,
5387,600f41fb0a720f0535000036,021000054190,,1,1,
5388,600edb570a720f053500001d,,GHRRDL V IDNIGHT REV #,3.49,3.49,
5389,600edb570a720f053500001d,,BTR KERNELV/HOLEKRN,0.89,0.89,
5390,600edb570a720f053500001d,021131506940,MARIE CALLENDERS FROZEN CREAMY MUSHROOM CHICKEN POT PIE MICROWAVEABLE 15 OZ - 0021131506941,1.76,1.76,MARIE CALLENDER'S
5391,600edb570a720f053500001d,780993107565,Famous Dave's Award Winning Rib Rub,3.49,3.49,FAMOUS DAVE'S
5392,600edb570a720f053500001d,4066,Green Beans,1.16,1.16,
5393,600edb570a720f053500001d,511111902690,KRAFT,1.99,1.99,KRAFT
5394,600edb570a720f053500001d,074714086643,MRS CBS SW TRTL STRP DRY SLD TPNG BAG 4 OZ,2.99,2.99,MRS. CUBBISON'S
5395,600edb570a720f053500001d,,STARKIST CHUNK L TE,0.92,0.92,STARKIST
5396,600edb570a720f053500001d,,HILES BEEFL TLSMOK,3.99,3.99,
5397,600edb570a720f053500001d,,HYV EXTRASHARP CHDD #,4.99,4.99,
5398,600edb570a720f053500001d,021000612239,Philadelphia Cream Cheese Spread - Original,2.99,2.99,PHILADELPHIA
5399,600edb570a720f053500001d,,Blueberries,4.99,4.99,
5400,600edb570a720f053500001d,,DOLE ITALIAN BLEND,3.49,3.49,DOLE
5401,600edb570a720f053500001d,4135,Large Gala Apples,0.73,0.73,
5402,600edb570a720f053500001d,605806001307,Green Giant Idaho Russet Potatoes,2.88,2.88,GREEN GIANT
5403,600edb570a720f053500001d,048500256763,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ,1.22,1.22,DOLE
5404,600edb570a720f053500001d,,GALLO PINOT NOIR,18.99,18.99,
5405,600edb570a720f053500001d,857183005120,"Banza Spaghetti, Chickpea Pasta, High Fiber & High Protein Pasta, 8 Oz",2.88,2.88,BANZA
5406,600edb570a720f053500001d,,FRZ ORGBLUE,2.74,2.74,
5407,600edb570a720f053500001d,,FRZ ORGBLUE,2.74,2.74,
5408,600edb570a720f053500001d,,CLEAR BLUE N,7.98,7.98,
5409,600edb570a720f053500001d,,"BORDEN 2% MILK, 1/2 GAL",4.73,4.73,
5410,600edb570a720f053500001d,,KLEENEX TRUSTED CARE FACIAL TISSUES,6.34,6.34,
5411,600edb570a720f053500001d,,EMIL S SAUSAGE MUSHROOM PIZZA,6.66,6.66,
5412,600edb570a720f053500001d,,BEN & JERRY' S CHUNKY MONKEY PINT,28.15,28.15,
5413,600edb570a720f053500001d,,"BORDEN 2% MILK, 1/2 GAL",8.98,8.98,
5414,600edb570a720f053500001d,,EMIL S SAUSAGE MUSHROOM PIZZA,6.85,6.85,
5415,600edb570a720f053500001d,,CMPBLCRM,1.98,1.98,
5416,600edb570a720f053500001d,,MC GRILL MATES,1.99,1.99,MCCORMICK GRILL MATES
5417,600edb570a720f053500001d,,MC GRILLN ATES,1.99,1.99,MCCORMICK
5418,600edb570a720f053500001d,,EINDSAYOL,2.58,2.58,
